SITE,Date,Hour,OZONE,TEMP_F,StateCode,CountyCode,SiteNum,Latitude,Longitude,Time,Parameter,YEAR,Month,Day,UNITS
27-137-7554,2018-09-25,1,15,65.60000000000001,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,9,25,PPB
27-137-7554,2018-09-26,0,19,75.2,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,9,26,PPB
27-137-7554,2018-09-27,4,30,79.39999999999999,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,9,27,PPB
27-137-7554,2018-09-28,4,48,78.8,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,9,28,PPB
27-137-7554,2018-09-29,3,12,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,9,29,PPB
27-137-7554,2018-09-30,0,7,46.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,9,30,PPB
27-137-7554,2018-10-01,1,10,50,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,10,01,PPB
27-137-7554,2018-10-02,0,8,56.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,10,02,PPB
27-137-7554,2018-10-03,3,8,46.4,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,10,03,PPB
27-137-7554,2018-10-04,1,5,44.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,10,04,PPB
27-137-7554,2018-10-05,6,6,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2018,10,05,PPB
27-137-7554,2018-10-06,1,12,53,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,10,06,PPB
27-137-7554,2018-10-07,2,8,47.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,10,07,PPB
27-137-7554,2018-10-08,6,7,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T06:00:00Z,88101,2018,10,08,PPB
27-137-7554,2018-10-09,3,5,48.2,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,10,09,PPB
27-137-7554,2018-10-13,17,11,48.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T17:00:00Z,88101,2018,10,13,PPB
27-137-7554,2018-10-14,1,9,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,10,14,PPB
27-137-7554,2018-10-15,1,8,56.6,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,10,15,PPB
27-137-7554,2018-10-16,1,8,55.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,10,16,PPB
27-137-7554,2018-10-17,1,6,49.4,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,10,17,PPB
27-137-7554,2018-10-18,4,6,47.6,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,10,18,PPB
27-137-7554,2018-10-19,0,11,62.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,10,19,PPB
27-137-7554,2018-10-20,0,8,50.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,10,20,PPB
27-137-7554,2018-10-21,0,3,47.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,10,21,PPB
27-137-7554,2018-10-22,0,6,55.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,10,22,PPB
27-137-7554,2018-10-23,1,12,57.2,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,10,23,PPB
27-137-7554,2018-10-24,1,9,66.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2018,10,24,PPB
27-137-7554,2018-10-25,2,9,56.6,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,10,25,PPB
27-137-7554,2018-10-26,3,13,57.800000000000004,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,10,26,PPB
27-137-7554,2018-10-27,0,18,51.8,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,10,27,PPB
27-137-7554,2018-10-28,3,10,42.8,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2018,10,28,PPB
27-137-7554,2018-10-29,4,4,39.2,27,137,7554,46.743657,-92.165998,1899-12-31T04:00:00Z,88101,2018,10,29,PPB
27-137-7554,2018-10-30,2,3,41,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2018,10,30,PPB
27-137-7554,2018-10-31,0,3,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2018,10,31,PPB
